appid,Month-Year,Avg players (month),Max players (month),Price,Positive Reviews,Negative reviews,Avg Positive reviews,Avg Negative reviews
8930,01-10-2015,2044.39,15625,29.99,773,55,35.14,2.5
8930,01-11-2015,2729.6,16446,7.49,1598,99,63.92,3.96
8930,01-12-2015,5041.26,40701,7.49,3082,154,106.28,5.31
8930,01-01-2016,1310.61,3841,7.49,2308,164,82.43,5.86
8930,01-02-2016,1266.48,2281,29.99,1692,92,65.08,3.54
8930,01-03-2016,1736.65,6905,29.99,1110,72,44.4,2.88
8930,01-04-2016,3047.6,22764,29.99,931,63,42.32,2.86
8930,01-05-2016,1823.74,5955,29.99,2271,120,81.11,4.29
8930,01-06-2016,1395.3,5506,7.49,2464,107,91.26,3.96
8930,01-07-2016,1055.81,3478,29.99,1616,114,55.72,3.93
8930,01-08-2016,1536.39,5253,29.99,1037,72,41.48,2.88
8930,01-09-2016,1228.63,2897,7.49,1567,122,58.04,4.52
8930,01-10-2016,1277.68,6887,29.99,1230,100,42.41,3.45
8930,01-11-2016,157.6,339,7.49,13526,112,588.09,4.87
8930,01-12-2016,422.26,1030,7.49,1549,98,67.35,4.26
8930,01-01-2017,729.84,1521,29.99,763,76,29.35,2.92
8930,01-02-2017,649.86,1157,29.99,543,53,28.58,2.79
8930,01-03-2017,651.65,925,29.99,927,76,31.97,2.62
8930,01-04-2017,624.63,1197,29.99,378,44,19.89,2.32
8930,01-05-2017,714.13,1272,29.99,566,49,23.58,2.04
8930,01-06-2017,575.5,906,7.49,1635,184,68.12,7.67
8930,01-07-2017,764.58,2170,29.99,554,61,27.7,3.05
8930,01-08-2017,889.77,5054,29.99,324,28,32.4,2.8
8930,01-09-2017,864,2473,29.99,501,65,23.86,3.1
8930,01-10-2017,713.94,3950,29.99,621,79,29.57,3.76
8930,01-11-2017,893.8,2058,29.99,4897,97,204.04,4.04
8930,01-12-2017,2189.97,46360,7.49,1365,104,65,4.95
8930,01-01-2018,749.58,4632,29.99,896,69,56,4.31
8930,01-02-2018,628.61,2740,29.99,917,58,50.94,3.22
8930,01-03-2018,627.52,1544,29.99,1042,51,74.43,3.64
8930,01-04-2018,742.8,1546,29.99,1030,33,79.23,2.54
8930,01-05-2018,704.58,1715,29.99,780,69,41.05,3.63
8930,01-06-2018,678.43,1216,7.49,971,90,51.11,4.74
8930,01-07-2018,919.19,4077,29.99,519,41,39.92,3.15
8930,01-08-2018,740.03,3096,29.99,717,44,51.21,3.14
8930,01-09-2018,1547.47,7945,29.99,686,35,36.11,1.84
8930,01-10-2018,972.68,3958,29.99,278,43,15.44,2.39
8930,01-11-2018,1069.93,3613,29.99,3688,423,141.85,16.27
8930,01-12-2018,3022.13,38724,29.99,484,89,20.17,3.71
8930,01-01-2019,1047.29,3656,29.99,410,76,16.4,3.04
8930,01-02-2019,699.86,1848,29.99,326,67,19.18,3.94
8930,01-03-2019,1280.1,12404,29.99,207,59,9.41,2.68
8930,01-04-2019,349.7,535,29.99,180,39,8.57,1.86
8930,01-05-2019,596.26,3675,29.99,202,30,25.25,3.75
8930,01-06-2019,979.53,3650,29.99,3883,71,215.72,3.94
8930,01-07-2019,557.42,2120,29.99,123,47,6.15,2.35
8930,01-08-2019,422.32,1433,29.99,52,24,3.71,1.71
8930,01-09-2019,591.47,3200,29.99,130,25,8.12,1.56
8930,01-10-2019,633.81,3378,29.99,1962,54,122.62,3.38
8930,01-11-2019,3487.9,14537,29.99,2998,78,142.76,3.71
8930,01-12-2019,1896.48,30032,29.99,2553,80,116.05,3.64
8930,01-01-2020,788.42,1601,29.99,1677,54,88.26,2.84
8930,01-02-2020,722.07,2803,29.99,1580,57,71.82,2.59
8930,01-03-2020,839.03,1715,29.99,2820,132,104.44,4.89
8930,01-04-2020,1040.9,3970,29.99,1794,79,89.7,3.95
8930,01-05-2020,1170.32,5148,29.99,1666,93,64.08,3.58
8930,01-06-2020,1001.63,3691,29.99,982,41,51.68,2.16
8930,01-07-2020,762,4460,29.99,892,50,40.55,2.27
8930,01-08-2020,731.26,2953,29.99,529,27,40.69,2.08
8930,01-09-2020,575.17,4472,29.99,541,36,36.07,2.4
8930,01-10-2020,657.87,2597,29.99,586,48,36.62,3
8930,01-11-2020,833.7,3635,29.99,1099,48,49.95,2.18
8930,01-12-2020,1629.32,25115,29.99,1014,48,50.7,2.4
8930,01-01-2021,809.55,1538,29.99,661,47,38.88,2.76
8930,01-02-2021,1066.82,6038,29.99,804,46,44.67,2.56
8930,01-03-2021,709.81,1238,29.99,517,42,30.41,2.47
8930,01-04-2021,537.4,1099,29.99,498,36,24.9,1.8
8930,01-05-2021,734,3415,29.99,478,30,26.56,1.67
8930,01-06-2021,1316.53,6751,29.99,485,37,26.94,2.06
8930,01-07-2021,846.58,5498,29.99,378,33,23.62,2.06
8930,01-08-2021,607.35,1056,29.99,482,42,28.35,2.47
8930,01-09-2021,514.63,838,29.99,406,30,25.38,1.88
8930,01-10-2021,437.55,1213,29.99,381,29,20.05,1.53
8930,01-11-2021,667.53,4238,29.99,469,32,27.59,1.88
8930,01-12-2021,1646.84,29891,29.99,634,41,31.7,2.05
8930,01-01-2022,948.39,7513,29.99,513,36,27,1.89
8930,01-02-2022,782.14,2603,29.99,562,70,26.76,3.33
8930,01-03-2022,2307.52,31211,29.99,408,42,20.4,2.1
8930,01-04-2022,577.13,862,29.99,360,31,21.18,1.82
8930,01-05-2022,585.1,963,29.99,353,31,18.58,1.63
8930,01-06-2022,816.53,4693,29.99,336,25,22.4,1.67
8930,01-07-2022,637.84,1797,29.99,330,32,19.41,1.88
8930,01-08-2022,517.06,1046,29.99,386,38,18.38,1.81
8930,01-09-2022,634.77,2691,29.99,243,25,17.36,1.79
8930,01-10-2022,625.42,5482,29.99,353,27,19.61,1.5
8930,01-11-2022,588.27,1730,29.99,504,27,33.6,1.8
8930,01-12-2022,710.1,2111,29.99,382,31,23.88,1.94
8930,01-01-2023,936.84,2073,29.99,343,32,21.44,2
8930,01-02-2023,516.71,1030,29.99,316,34,21.07,2.27
8930,01-03-2023,500.55,916,29.99,239,27,15.93,1.8
8930,01-04-2023,627.3,1532,29.99,238,22,14.88,1.38
8930,01-05-2023,614.84,1720,13.17,265,22,22.08,1.83
8930,01-06-2023,580.47,2838,13.44,384,28,27.43,2
8930,01-07-2023,508.16,1099,13.44,304,26,23.38,2
8930,01-08-2023,682.42,1821,29.99,228,21,19,1.75
8930,01-09-2023,493.47,779,19.41,195,16,17.73,1.45
8930,01-10-2023,505.74,1201,19.41,292,29,19.47,1.93
8930,01-11-2023,459.77,930,19.41,290,20,36.25,2.5
8930,01-12-2023,517.68,3263,19.02,238,21,23.8,2.1
8930,01-01-2024,624.26,1045,19.43,317,26,22.64,1.86
8930,01-02-2024,543.79,1357,29.99,224,18,24.89,2
8930,01-03-2024,847.71,5494,29.99,247,18,20.58,1.5
8930,01-04-2024,505.53,1138,29.99,191,30,11.94,1.88
8930,01-05-2024,356.68,583,29.99,183,18,15.25,1.5
8930,01-06-2024,468.17,1423,11.96,356,40,16.18,1.82
8930,01-07-2024,563.29,1311,29.99,192,28,14.77,2.15
8930,01-08-2024,539.19,1250,7.49,338,38,17.79,2
8930,01-09-2024,616.37,1044,29.99,185,24,10.88,1.41
8930,01-10-2024,250.61,1234,29.99,182,60,10.11,3.33
8930,01-11-2024,166.61,1054,29.99,123,21,13.67,2.33
899770,01-04-2019,596.3,7664,34.99,0,0,0,0
899770,01-05-2019,761.23,4463,34.99,0,0,0,0
899770,01-06-2019,22.47,243,34.99,0,0,0,0
899770,01-07-2019,11.84,116,34.99,0,0,0,0
899770,01-08-2019,210.97,2085,34.99,0,0,0,0
899770,01-09-2019,15.33,139,34.99,0,0,0,0
899770,01-10-2019,65.26,1611,34.99,0,0,0,0
899770,01-11-2019,91.3,814,34.99,0,0,0,0
899770,01-12-2019,195.97,1438,34.99,0,0,0,0
899770,01-01-2020,104.97,460,34.99,0,0,0,0
899770,01-02-2020,1404.24,12512,34.99,0,0,0,0
899770,01-03-2020,263.42,1205,26.24,0,0,0,0
899770,01-04-2020,117.77,388,34.99,0,0,0,0
899770,01-05-2020,228.06,1446,34.99,0,0,0,0
899770,01-06-2020,435.37,2307,26.24,0,0,0,0
899770,01-07-2020,70.29,160,34.99,0,0,0,0
899770,01-08-2020,531.77,1824,34.99,0,0,0,0
899770,01-09-2020,72.37,235,34.99,0,0,0,0
899770,01-10-2020,272.06,2101,34.99,0,0,0,0
899770,01-11-2020,707.7,3533,34.99,0,0,0,0
899770,01-12-2020,531.97,2071,34.99,0,0,0,0
899770,01-01-2021,224.9,1305,34.99,0,0,0,0
899770,01-02-2021,222.25,915,34.99,0,0,0,0
899770,01-03-2021,2161.13,16136,34.99,0,0,0,0
899770,01-04-2021,633.57,1624,34.99,0,0,0,0
899770,01-05-2021,1142.65,5180,34.99,0,0,0,0
899770,01-06-2021,1054.97,3153,27.99,0,0,0,0
899770,01-07-2021,309.1,1880,34.99,0,0,0,0
899770,01-08-2021,293.23,2929,34.99,0,0,0,0
899770,01-09-2021,2035.8,9874,34.99,0,0,0,0
899770,01-10-2021,180.39,1952,34.99,0,0,0,0
899770,01-11-2021,123.13,309,34.99,0,0,0,0
899770,01-12-2021,1598.52,7065,27.99,0,0,0,0
899770,01-01-2022,948.26,5915,34.99,0,0,0,0
899770,01-02-2022,69.39,146,34.99,0,0,0,0
899770,01-03-2022,190.23,801,34.99,0,0,0,0
899770,01-04-2022,438.9,2007,34.99,0,0,0,0
899770,01-05-2022,225.23,1612,34.99,0,0,0,0
899770,01-06-2022,278.1,2709,27.99,0,0,0,0
899770,01-07-2022,283.87,753,34.99,0,0,0,0
899770,01-08-2022,473.52,2141,34.99,0,0,0,0
899770,01-09-2022,1448.5,7039,34.99,0,0,0,0
899770,01-10-2022,992.19,4273,34.99,0,0,0,0
899770,01-11-2022,135.63,455,34.99,0,0,0,0
899770,01-12-2022,44.97,251,34.99,0,0,0,0
899770,01-01-2023,173.1,2011,34.99,0,0,0,0
899770,01-02-2023,373.25,2148,34.99,0,0,0,0
899770,01-03-2023,12556.74,44909,34.99,0,0,0,0
899770,01-04-2023,1804.33,14378,34.99,0,0,0,0
899770,01-05-2023,1507.35,15816,34.99,0,0,0,0
899770,01-06-2023,120.67,429,34.99,0,0,0,0
899770,01-07-2023,144.55,1733,34.99,0,0,0,0
899770,01-08-2023,93.9,835,34.99,0,0,0,0
899770,01-09-2023,1318.97,7947,34.99,0,0,0,0
899770,01-10-2023,851.16,2865,34.99,0,0,0,0
899770,01-11-2023,181.37,954,34.99,0,0,0,0
899770,01-12-2023,143.68,511,34.99,0,0,0,0
899770,01-01-2024,988.68,2633,34.99,0,0,0,0
899770,01-02-2024,40940.24,262876,34.99,257,93,28.56,10.33
899770,01-03-2024,12496.81,38982,34.99,66,27,7.33,3
899770,01-04-2024,754.03,3174,34.99,14,9,2,1.29
899770,01-05-2024,205.06,754,34.99,3,5,1,1.67
899770,01-06-2024,391.53,2001,27.99,11,8,2.75,2
899770,01-07-2024,7860.35,80541,34.99,6,4,1.5,1
899770,01-08-2024,392.77,1822,34.99,10,5,2,1
899770,01-09-2024,1191.27,8818,34.99,43,15,4.78,1.67
899770,01-10-2024,59.38,2737,34.99,17,9,1.89,1
899770,01-11-2024,43.22,321,27.99,28,12,3.11,1.33
899770,01-12-2024,0,0,27.99,121,24,7.56,1.5
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
945360,01-11-2018,916.67,7617,4.99,2,1,2,1
945360,01-12-2018,37.81,461,2.99,5,3,1.67,1
945360,01-01-2019,140.45,4326,4.99,0,0,0,0
945360,01-02-2019,0.46,4,4.99,0,0,0,0
945360,01-03-2019,1.61,8,4.99,0,0,0,0
945360,01-04-2019,5.97,66,4.99,10,2,10,2
945360,01-05-2019,2.77,11,4.99,6,2,6,2
945360,01-06-2019,28.63,278,3.99,61,10,6.1,1
945360,01-07-2019,270.58,2047,4.99,122,13,10.17,1.08
945360,01-08-2019,1260.26,26070,4.99,229,126,10.9,6
945360,01-09-2019,605.9,5970,4.99,56,18,4,1.29
945360,01-10-2019,87.87,505,2.49,28,14,3.5,1.75
945360,01-11-2019,223.93,2257,4.99,138,19,11.5,1.58
945360,01-12-2019,221.52,1608,4.99,58,15,5.8,1.5
945360,01-01-2020,528.94,2945,4.99,113,14,9.42,1.17
945360,01-02-2020,633.9,2396,4.99,245,30,20.42,2.5
945360,01-03-2020,1354.45,16773,4.99,217,22,14.47,1.47
945360,01-04-2020,1085.93,3832,4.99,318,30,15.14,1.43
945360,01-05-2020,4234.74,29350,4.99,442,36,23.26,1.89
945360,01-06-2020,1064.07,7037,1.24,685,52,34.25,2.6
945360,01-07-2020,29500.58,86351,4.99,2245,107,83.15,3.96
945360,01-08-2020,120571.9,267735,4.99,16240,1059,624.62,40.73
945360,01-09-2020,459196.9,745468,4.99,148911,7246,5318.25,258.79
945360,01-10-2020,379557.26,757986,4.99,135966,5033,4386,162.35
945360,01-11-2020,318811.3,765893,3.99,94690,3629,3381.79,129.61
945360,01-12-2020,235433,490244,3.99,41949,2826,1446.52,97.45
945360,01-01-2021,153919.1,269092,4.99,23047,2389,768.23,79.63
945360,01-02-2021,124299.39,325222,4.99,11819,2100,537.23,95.45
945360,01-03-2021,124255.77,686270,3.99,15398,4645,496.71,149.84
945360,01-04-2021,97035.07,327079,4.99,13378,4249,445.93,141.63
945360,01-05-2021,70662.39,242500,4.99,7421,2449,239.39,79
945360,01-06-2021,34557,97772,3.99,6703,1945,223.43,64.83
945360,01-07-2021,27701.81,113460,4.99,5360,1621,172.9,52.29
945360,01-08-2021,47626.45,214394,4.99,4848,1497,161.6,49.9
945360,01-09-2021,38653.47,107392,4.99,3662,1003,122.07,33.43
945360,01-10-2021,24062.81,95531,3.74,3557,885,114.74,28.55
945360,01-11-2021,88915.67,412339,3.74,9878,1857,329.27,61.9
945360,01-12-2021,50232.74,288155,3.74,5362,1102,178.73,36.73
945360,01-01-2022,40835.35,144206,3.74,5071,1122,163.58,36.19
945360,01-02-2022,29988.61,93775,4.99,3053,859,109.04,30.68
945360,01-03-2022,38983.71,165956,4.99,2656,657,85.68,21.19
945360,01-04-2022,33714.3,128373,4.99,2873,669,99.07,23.07
945360,01-05-2022,50423.39,191385,4.99,2600,636,86.67,21.2
945360,01-06-2022,60637.73,193230,3.99,3685,716,122.83,23.87
945360,01-07-2022,50118.42,167640,3.99,3247,512,104.74,16.52
945360,01-08-2022,50770.03,256910,3.74,2853,466,92.03,15.03
945360,01-09-2022,22229.37,101891,4.99,2275,400,84.26,14.81
945360,01-10-2022,23582.84,123187,4.99,1995,306,73.89,11.33
945360,01-11-2022,35343.57,205230,4.99,5035,369,186.48,13.67
945360,01-12-2022,26428.68,129676,3.49,4781,456,177.07,16.89
945360,01-01-2023,13940.06,131427,4.99,4065,332,156.35,12.77
945360,01-02-2023,16547.79,61761,4.99,2220,191,96.52,8.3
945360,01-03-2023,21553,80642,4.99,1756,188,83.62,8.95
945360,01-04-2023,32068.13,154287,4.99,1535,220,61.4,8.8
945360,01-05-2023,19088.26,89210,4.99,1136,121,51.64,5.5
945360,01-06-2023,22167.2,116830,3.74,1920,235,80,9.79
945360,01-07-2023,20301.97,85106,3.49,2433,260,115.86,12.38
945360,01-08-2023,33313.52,247852,4.99,1458,180,66.27,8.18
945360,01-09-2023,27886.87,176452,4.99,1572,211,71.45,9.59
945360,01-10-2023,20656.94,98196,2.99,1666,188,98,11.06
945360,01-11-2023,20128.67,59089,4.99,2749,160,152.72,8.89
945360,01-12-2023,11498.81,40746,2.99,1670,191,83.5,9.55
945360,01-01-2024,23167.87,99533,2.99,1437,118,84.53,6.94
945360,01-02-2024,14566.14,59912,4.99,886,87,63.29,6.21
945360,01-03-2024,19232.9,96831,4.99,1428,152,79.33,8.44
945360,01-04-2024,25415.9,61749,4.99,931,106,42.32,4.82
945360,01-05-2024,18854.65,73383,4.99,601,71,30.05,3.55
945360,01-06-2024,16024.2,64130,2.99,1445,153,65.68,6.95
945360,01-07-2024,20324.55,65106,3.49,1645,173,58.75,6.18
945360,01-08-2024,18250.61,68537,4.99,1345,135,51.73,5.19
945360,01-09-2024,18478.83,102831,4.99,701,70,41.24,4.12
945360,01-10-2024,5571.18,73383,2.99,868,95,37.74,4.13
945360,01-11-2024,4470.81,104998,4.99,541,77,41.62,5.92
96000,01-11-2012,0,0,2.49,0,0,0,0
96000,01-07-2013,0,0,9.99,0,0,0,0
96000,01-11-2013,0,0,4.99,0,0,0,0
96000,01-12-2013,0,0,4.99,0,0,0,0
96000,01-01-2014,0,0,4.99,0,0,0,0
96000,01-04-2014,0,0,4.99,0,0,0,0
96000,01-06-2014,0,0,4.99,0,0,0,0
96000,01-08-2014,0,0,4.99,0,0,0,0
96000,01-10-2014,0,0,0.49,0,0,0,0
96000,01-11-2014,0,0,4.99,0,0,0,0
96000,01-12-2014,0,0,1.24,0,0,0,0
96000,01-01-2015,0,0,4.99,0,0,0,0
96000,01-03-2015,0,0,0.99,0,0,0,0
96000,01-04-2015,0,0,4.99,0,0,0,0
96000,01-06-2015,0,0,4.99,13,6,2.6,1.2
96000,01-07-2015,1.21,6,4.99,6,5,2,1.67
96000,01-08-2015,3.42,31,4.99,9,4,2.25,1
96000,01-09-2015,0.7,8,4.99,3,3,1,1
96000,01-10-2015,0.45,7,4.99,13,5,2.6,1
96000,01-11-2015,2.57,53,1.24,10,6,2,1.2
96000,01-12-2015,0.26,6,1.24,17,6,3.4,1.2
96000,01-01-2016,0.55,7,1.99,2,2,1,1
96000,01-02-2016,1.31,15,4.99,4,4,1.33,1.33
96000,01-03-2016,1.26,17,4.99,0,0,0,0
96000,01-04-2016,1.33,21,4.99,9,4,3,1.33
96000,01-05-2016,0.23,6,4.99,1,1,1,1
96000,01-06-2016,28.6,420,1.99,5,2,2.5,1
96000,01-07-2016,2.81,37,4.99,3,2,1.5,1
96000,01-08-2016,0.06,2,4.99,3,3,1,1
96000,01-09-2016,0.23,5,4.99,2,2,1,1
96000,01-10-2016,0,0,1.24,3,1,3,1
96000,01-11-2016,1.23,9,4.99,9,3,3,1
96000,01-12-2016,1.74,23,1.24,3,1,3,1
96000,01-01-2017,1.48,28,4.99,2,2,1,1
96000,01-02-2017,1.25,14,4.99,1,1,1,1
96000,01-03-2017,72,1192,1.99,7,6,1.75,1.5
96000,01-04-2017,0.7,8,4.99,2,2,1,1
96000,01-05-2017,1.61,50,4.99,4,3,2,1.5
96000,01-06-2017,5.63,55,1.24,36,10,4.5,1.25
96000,01-07-2017,7.74,172,4.99,8,4,2,1
96000,01-08-2017,2.68,11,4.99,7,5,2.33,1.67
96000,01-09-2017,0.97,8,4.99,4,3,2,1.5
96000,01-10-2017,1.19,11,0.99,10,8,1.67,1.33
96000,01-11-2017,0.9,10,4.99,26,12,4.33,2
96000,01-12-2017,2.26,14,0.99,28,7,4.67,1.17
96000,01-01-2018,7.94,188,4.99,15,5,3.75,1.25
96000,01-02-2018,0.71,4,4.99,9,6,2.25,1.5
96000,01-03-2018,1.71,12,4.99,8,6,4,3
96000,01-04-2018,0.97,7,4.99,0,0,0,0
96000,01-05-2018,0.13,3,1.24,5,1,5,1
96000,01-06-2018,13.33,151,1.49,14,10,1.56,1.11
96000,01-07-2018,4.26,68,4.99,4,2,2,1
96000,01-08-2018,6.45,80,4.99,17,4,8.5,2
96000,01-09-2018,65.27,919,4.99,797,163,34.65,7.09
96000,01-10-2018,25.58,328,1.24,197,45,7.58,1.73
96000,01-11-2018,20.83,330,4.99,247,30,15.44,1.88
96000,01-12-2018,5.97,17,1.69,45,15,4.5,1.5
96000,01-01-2019,7.06,79,4.99,20,13,2,1.3
96000,01-02-2019,4.43,47,4.99,32,11,5.33,1.83
96000,01-03-2019,7.16,79,4.99,26,5,6.5,1.25
96000,01-04-2019,15.63,188,4.99,6,6,1.5,1.5
96000,01-05-2019,3.84,41,4.99,25,7,8.33,2.33
96000,01-06-2019,22.93,543,1.49,67,15,9.57,2.14
96000,01-07-2019,16.32,328,4.99,11,7,2.2,1.4
96000,01-08-2019,11.19,245,4.99,2,1,2,1
96000,01-09-2019,62.57,1698,4.99,4,4,1.33,1.33
96000,01-10-2019,2.39,23,1.69,17,5,4.25,1.25
96000,01-11-2019,4,33,1.69,14,5,2.8,1
96000,01-12-2019,0.81,8,1.49,13,7,2.6,1.4
96000,01-01-2020,1.48,7,4.99,6,4,2,1.33
96000,01-02-2020,8.55,119,4.99,21,8,3,1.14
96000,01-03-2020,4,26,4.99,16,7,2.67,1.17
96000,01-04-2020,3.63,30,4.99,25,8,4.17,1.33
96000,01-05-2020,8.16,77,4.99,15,8,1.88,1
96000,01-06-2020,3.3,16,1.24,18,9,3,1.5
96000,01-07-2020,1.48,9,4.99,3,2,1.5,1
96000,01-08-2020,3.1,21,1.24,5,4,1.25,1
96000,01-09-2020,5.7,36,4.99,0,0,0,0
96000,01-10-2020,3.39,31,1.24,5,3,1.67,1
96000,01-11-2020,3,27,1.24,1,1,1,1
96000,01-12-2020,2.58,30,1.24,5,4,1.25,1
96000,01-01-2021,1.32,15,4.99,8,4,2,1
96000,01-02-2021,11.86,302,1.24,7,4,2.33,1.33
96000,01-03-2021,1.68,18,4.99,9,5,2.25,1.25
96000,01-04-2021,9.4,118,4.99,6,5,1.5,1.25
96000,01-05-2021,2.39,20,4.99,1,1,1,1
96000,01-06-2021,3.43,41,1.49,18,7,3.6,1.4
96000,01-07-2021,2.65,42,4.99,6,3,2,1
96000,01-08-2021,0.97,20,0.99,4,2,2,1
96000,01-09-2021,1.63,10,4.99,4,4,1,1
96000,01-10-2021,0.29,9,0.99,4,2,2,1
96000,01-11-2021,3.57,54,0.99,12,4,3,1
96000,01-12-2021,21.81,612,0.99,3,2,1.5,1
96000,01-01-2022,35.39,274,1.24,4,1,4,1
96000,01-02-2022,22.54,513,4.99,4,1,4,1
96000,01-03-2022,7.55,57,4.99,0,0,0,0
96000,01-04-2022,7.33,83,1.24,0,0,0,0
96000,01-05-2022,3.97,73,1.24,2,2,1,1
96000,01-06-2022,5.23,44,1.24,2,2,1,1
96000,01-07-2022,4,55,4.99,0,0,0,0
96000,01-08-2022,4,62,4.99,1,1,1,1
96000,01-09-2022,1.27,36,4.99,1,1,1,1
96000,01-10-2022,1.94,26,4.99,1,1,1,1
96000,01-11-2022,2.43,31,4.99,8,4,2,1
96000,01-12-2022,0.94,23,1.24,1,1,1,1
96000,01-01-2023,5.81,68,4.99,0,0,0,0
96000,01-02-2023,1.46,17,4.99,6,3,2,1
96000,01-03-2023,1.48,39,4.99,1,1,1,1
96000,01-04-2023,1.43,14,1.24,0,0,0,0
96000,01-05-2023,0.26,4,4.99,0,0,0,0
96000,01-06-2023,23.3,206,0.99,4,4,1.33,1.33
96000,01-07-2023,4.39,43,4.99,6,2,3,1
96000,01-08-2023,1.55,23,4.99,0,0,0,0
96000,01-09-2023,1.03,11,4.99,0,0,0,0
96000,01-10-2023,1.03,23,4.99,0,0,0,0
96000,01-11-2023,0.6,11,4.99,4,4,1.33,1.33
96000,01-12-2023,2.1,34,0.99,5,2,2.5,1
96000,01-01-2024,0.68,8,4.99,4,2,2,1
96000,01-02-2024,0.34,10,0.99,0,0,0,0
96000,01-03-2024,3.48,42,4.99,6,4,1.5,1
96000,01-04-2024,2.5,17,4.99,0,0,0,0
96000,01-05-2024,0.77,8,4.99,0,0,0,0
96000,01-06-2024,3.03,32,0.99,2,1,2,1
96000,01-07-2024,1.29,18,4.99,1,1,1,1
96000,01-08-2024,0.74,9,0.99,1,1,1,1
96000,01-09-2024,3.8,37,4.99,1,1,1,1
96000,01-10-2024,0.23,16,4.99,2,2,1,1
96000,01-11-2024,0,0,4.99,0,0,0,0
990080,01-08-2022,6.26,31,59.99,0,0,0,0
990080,01-09-2022,15.87,179,59.99,0,0,0,0
990080,01-10-2022,2.77,38,59.99,0,0,0,0
990080,01-11-2022,360.2,8999,59.99,0,0,0,0
990080,01-12-2022,1280.77,38473,59.99,0,0,0,0
990080,01-01-2023,1497.23,16180,59.99,0,0,0,0
990080,01-02-2023,223189.61,1258495,59.99,151482,11220,10098.8,748
990080,01-03-2023,12663.87,25925,59.99,25432,2987,941.93,110.63
990080,01-04-2023,4253.03,13074,59.99,6557,1233,273.21,51.38
990080,01-05-2023,5787.68,33412,59.99,4326,761,173.04,30.44
990080,01-06-2023,1572.63,5761,47.99,2811,446,122.22,19.39
990080,01-07-2023,1192.52,3824,59.99,4201,683,210.05,34.15
990080,01-08-2023,1072,4049,41.99,2605,444,130.25,22.2
990080,01-09-2023,1375.3,5525,59.99,3381,523,153.68,23.77
990080,01-10-2023,852.42,2165,41.99,2637,398,125.57,18.95
990080,01-11-2023,1971.93,17507,59.99,18216,698,867.43,33.24
990080,01-12-2023,1654.71,5962,29.99,4943,720,247.15,36
990080,01-01-2024,3238.77,5863,59.99,5590,680,279.5,34
990080,01-02-2024,1777.48,4593,59.99,3412,460,200.71,27.06
990080,01-03-2024,1430.58,4800,59.99,3119,523,164.16,27.53
990080,01-04-2024,1707.37,8688,59.99,2578,443,95.48,16.41
990080,01-05-2024,737.23,1503,29.99,1820,297,58.71,9.58
990080,01-06-2024,1154.4,4322,23.99,3229,1649,107.63,54.97
990080,01-07-2024,869.68,5040,59.99,3570,1359,127.5,48.54
990080,01-08-2024,852.13,5197,17.99,2561,314,85.37,10.47
990080,01-09-2024,2788.33,20574,59.99,4800,638,160,21.27
990080,01-10-2024,643.21,8476,17.99,3157,406,105.23,13.53
990080,01-11-2024,750.52,5007,59.99,3242,407,140.96,17.7
301520,01-07-2015,353.94,3083,,0,0,0,0
301520,01-08-2015,148.9,620,,0,0,0,0
301520,01-09-2015,162.2,1481,,0,0,0,0
301520,01-10-2015,108.1,359,,0,0,0,0
301520,01-11-2015,60.77,128,,0,0,0,0
301520,01-12-2015,127.1,566,,0,0,0,0
301520,01-01-2016,271.23,2585,,0,0,0,0
301520,01-02-2016,172.69,739,,0,0,0,0
301520,01-03-2016,296.87,3234,,0,0,0,0
301520,01-04-2016,110.9,240,,0,0,0,0
301520,01-05-2016,90.97,415,,0,0,0,0
301520,01-06-2016,91.7,250,,0,0,0,0
301520,01-07-2016,72.42,228,,0,0,0,0
301520,01-08-2016,71.61,329,,0,0,0,0
301520,01-09-2016,78.7,341,,0,0,0,0
301520,01-10-2016,83.19,241,,0,0,0,0
301520,01-11-2016,95.77,326,,0,0,0,0
301520,01-12-2016,421.94,11039,,0,0,0,0
301520,01-01-2017,84.77,249,,0,0,0,0
301520,01-02-2017,58.57,137,,0,0,0,0
301520,01-03-2017,73.06,426,,0,0,0,0
301520,01-04-2017,56.13,211,,0,0,0,0
301520,01-05-2017,103.29,1521,,0,0,0,0
301520,01-06-2017,62.3,232,,0,0,0,0
